5/2/17,The politics of Jeremy Corbyn‰ó»s beard,Britons are getting hairier but still prefer their politicians clean shaven
5/2/17,Police Account Changes in Killing of Texas 15-Year-Old,Jordan Edwards was shot late on Saturday when the police in a Dallas suburb were responding to a call reporting young people drinking.
5/2/17,Everything You Need to Know About the Met Gala 2017,"The inside scoop on ‰óìthe party of the year,‰óù from how much it costs to who gets to go and why you should care."
5/3/17,Ex-officer Michael Slager pleads guilty in death of Walter Scott,"In a deal with federal prosecutors, former South Carolina police officer Michael Slager admitted to using excessive force in the shooting death of Walter Scott."
5/3/17,Watch the video that's key to the Michael Slager case - CNN Video,"Michael Slager killed Walter Scott after pulling him over for a broken brake light on April 4, 2015. A video of the shooting will be key in his trial."
5/3/17,Walter Scott's brother: Slager deserves life  - CNN Video,The family of Walter Scott speaks out after former South Carolina police officer Michael Slager pleaded guilty to one charge of deprivation of rights under color of law in the shooting death of Walter Scott.
5/3/17,Alton Sterling shooting death: Reports suggest no federal charges,"The US Justice Department might close its investigation into the police shooting death of Alton Sterling without pursuing charges, according to media reports."
5/3/17,White House says budget deal contains wall funding,White House budget director Mick Mulvaney said Tuesday the White House plans to use monies in a border security spending increase to initiate construction of the border wall at the core of President Donald Trump's 2016 campaign.
5/3/17,Ivanka Trump Has the PresidentÕs Ear. HereÕs Her Agenda.,The first daughter has the presidentÕs trust and a widening portfolio. So what will she do with it?
5/3/17,Apple sees surprise fall in iPhone sales,"Boss Tim Cook says customers have ""paused"" as the firm reports lower iPhone sales than a year ago."
5/3/17,Accused cocaine smuggler 'would have known drugs were in her bag',"Australian Cassandra Sainsbury's family's claims she was set up are unbelievable, the head of Colombia's drug enforcement police says."
5/3/17,"Government can detain asylum seekers brought to Australia for medical reasons, High Court finds","The Federal Government continues to have the power to detain people brought to Australia from offshore detention for medical reasons, after the High Court ruled in its favour."
5/3/17,Implanted dissolving stent recalled after heart attack fears,Australian health authorities are recalling a heart device that dissolves in the body after research showed it was linked to elevated rates of heart attacks and blood clots.
5/3/17,Tearful Jimmy Kimmel recounts newborn son's heart surgery,Revealed his son's 'terrifying' birth
5/3/17,Ex-Officer Who Shot Walter Scott Pleads Guilty in Charleston,"Michael T. Slager was recorded shooting Mr. Scott, an unarmed black motorist, in the back as he fled a routine traffic stop in North Charleston."
5/3/17,Alton Sterling shooting death: Reports suggest no federal charges,"The US Justice Department might close its investigation into the police shooting death of Alton Sterling without pursuing charges, according to media reports."
5/3/17,Ex-officer Michael Slager pleads guilty in death of Walter Scott,"In a deal with federal prosecutors, former South Carolina police officer Michael Slager admitted to using excessive force in the shooting death of Walter Scott."
5/3/17,Watch the video that's key to the Michael Slager case - CNN Video,"Michael Slager killed Walter Scott after pulling him over for a broken brake light on April 4, 2015. A video of the shooting will be key in his trial."
5/3/17,Walter Scott's brother: Slager deserves life  - CNN Video,The family of Walter Scott speaks out after former South Carolina police officer Michael Slager pleaded guilty to one charge of deprivation of rights under color of law in the shooting death of Walter Scott.
5/3/17,Alton Sterling shooting death: Reports suggest no federal charges,"The US Justice Department might close its investigation into the police shooting death of Alton Sterling without pursuing charges, according to media reports."
5/3/17,White House says budget deal contains wall funding,White House budget director Mick Mulvaney said Tuesday the White House plans to use monies in a border security spending increase to initiate construction of the border wall at the core of President Donald Trump's 2016 campaign.
5/3/17,Ivanka Trump Has the President‰ó»s Ear. Here‰ó»s Her Agenda.,The first daughter has the president‰ó»s trust and a widening portfolio. So what will she do with it?
5/3/17,Apple sees surprise fall in iPhone sales,"Boss Tim Cook says customers have ""paused"" as the firm reports lower iPhone sales than a year ago."
5/3/17,Accused cocaine smuggler 'would have known drugs were in her bag',"Australian Cassandra Sainsbury's family's claims she was set up are unbelievable, the head of Colombia's drug enforcement police says."
5/3/17,"Government can detain asylum seekers brought to Australia for medical reasons, High Court finds","The Federal Government continues to have the power to detain people brought to Australia from offshore detention for medical reasons, after the High Court ruled in its favour."
5/3/17,Implanted dissolving stent recalled after heart attack fears,Australian health authorities are recalling a heart device that dissolves in the body after research showed it was linked to elevated rates of heart attacks and blood clots.
5/3/17,Tearful Jimmy Kimmel recounts newborn son's heart surgery,Revealed his son's 'terrifying' birth
5/3/17,Ex-Officer Who Shot Walter Scott Pleads Guilty in Charleston,"Michael T. Slager was recorded shooting Mr. Scott, an unarmed black motorist, in the back as he fled a routine traffic stop in North Charleston."
5/3/17,Alton Sterling shooting death: Reports suggest no federal charges,"The US Justice Department might close its investigation into the police shooting death of Alton Sterling without pursuing charges, according to media reports."
5/3/17,U.S. House to Vote Thursday on Health-Care Bill,"The House vote on the Republican bill to replace most of the Affordable Care Act is a show of confidence by GOP leaders, who have struggled for weeks to secure the votes."
5/3/17,House Passes $1.1 Trillion Spending Bill That Excludes Some Trump Priorities,"The House passed a $1.1 trillion bill to fund the government through Sept. 30, a big step toward avoiding a government shutdown on Saturday."
5/3/17,James Comey Defends Handling of Clinton Email Investigation,"FBI Director James Comey, testifying before the Senate Judiciary Committee, defended his decision to alert Congress about a reopened investigation into Hillary Clinton‰ó»s email use less than two weeks before the presidential election, but acknowledged that it made him ‰óìmildly nauseous‰óù to think it might have affected voting."
5/3/17,Trump to Ease Restrictions on Religious Groups,The president is expected to sign orders that would roll back restrictions on political activity by houses of worship and begin the process of setting new guidelines for how federal agencies accommodate religious beliefs.
5/3/17,"Facebook Revenue Surges, Fueled by Mobile","Facebook continues to sweep digital advertising, alongside rival Google, despite unrest among marketers about how their advertising is handled."
5/3/17,Puerto Rico Skids Into Bankruptcy After Years of Economic Distress,"Puerto Rico was placed under court protection on Wednesday in what amounts to the largest-ever U.S. municipal bankruptcy, a stark illustration of the depth of the economic crisis afflicting a U.S. territory with more than three million inhabitants."
5/3/17,"Fed Sees Growth Rebounding, Remains on Track for Two More Rate Rises in 2017","The Federal Reserve held short-term interest rates steady and offered little indication that recent softness in economic data would alter its plans to proceed with gradual interest rate increases this year. Following a two-day policy meeting, officials unanimously held their benchmark rate steady in a range between 0.75% and 1%, while noting in a statement that slow growth earlier this year was ‰óìlikely to be transitory.‰óù"
5/3/17,Obama Unveils Design for Presidential Center in Chicago,"Former President Barack ObamaŒæunveiled plans for his presidential center in the city‰ó»s historic Jackson Park, aiming to spur development in the surrounding neighborhood on the city‰ó»s violence-plagued South Side."
5/3/17,Musk Says Tesla on Track to Meet Model 3 Production Goal,"With just weeks left for Tesla Inc. to meet his tight production deadline for its first mass-market vehicle, Chief Executive Elon Musk sounded confident the goal will be met."
5/3/17,What Caused an Epic Meltdown at Delta,"The airline‰ó»s internal investigation blames jammed phone lines for cascading problems. After pilots and crews got busy signals, they didn‰ó»t know where to go. The Middle Seat has the changes to come before the summer."
5/3/17,White House responds to Kimmel's monologue,"White House Press Secretary Sean Spicer said Wednesday: ""We share that concern"""
5/3/17,Stephen Colbert responds to #FireColbert backlash,"Stephen Colbert had a lot to say about President Trump on Monday night, which led to an online backlash. On Wednesday night, he responded to that backlash."
5/3/17,Rice declines Senate request to testify on hacking,"Susan Rice, President Barack Obama's former national security adviser, on Wednesday declined Sen. Lindsey Graham's request to participate in a judiciary subcommittee hearing next week on Russian interference in the US election, CNN has learned."
5/3/17,10 takeaways from Comey's Senate hearing,"FBI Director James Comey addressed senators for four hours Wednesday, giving testimony to the Senate judiciary committee mostly related to Russia's meddling in the US election last year."
5/3/17,Major phishing attack targets Google Docs users,It's unclear how many people were targeted in a phishing attack that targeted Google Doc users.
5/3/17,US-Canadian couple found strangled in sugar cane field,The killing in Belize of a US Marine Corps veteran and his Canadian girlfriend has left their friends and families struggling with an awful question: How could this happen?
5/3/17,Jimmy Kimmel‰ó»s Emotional Monologue: His New Son‰ó»s Heart Condition,The host of ‰óìLive!‰óù revealed that he was off last week because his wife had given birth to a son. Then he told a frightening story.
5/3/17,Ivanka Trump Has the President‰ó»s Ear. Here‰ó»s Her Agenda.,The first daughter has the president‰ó»s trust and a widening portfolio. So what will she do with it?
5/3/17,G.O.P. Eyes $8 Billion Addition to Win a Crucial Vote to the Latest Health Bill,Representative Fred Upton of Michigan said he wants more money to protect people with pre-existing medical conditions endangered by the latest health care repeal bill.
5/3/17,Children Taken From Maryland Couple After YouTube ‰óÖPrank‰ó» Videos,A couple could lose two of their children after critics condemned the videos and accused the parents of abuse.
5/3/17,"Trump, in Wake of Deal to Avoid a Shutdown Now, Calls for One Later","In two Twitter posts, the president appeared to defend a spending package that Congress is considering that fails to accomplish many of his goals."
5/3/17,"Reviewing the Met Gala: The Good, the Avant-Garde, the Absurd",What happens when a dress code collides with one of the most-watched brand-marketing events of the year?
5/3/17,U.S. Antimissile System Goes Live in South Korea,"The Thaad system, deployed to counter North Korea‰ó»s missile threats, has angered China and become a contentious issue in South Korea‰ó»s presidential race."
5/3/17,"Republicans plan health-care vote on Thursday, capping weeks of fits and starts","The flagging Republican effort to reshape the nation‰ó»s health-care system picked up steam Wednesday, as GOP leaders tried to address concerns about people with preexisting medical conditions."
5/3/17,Iowa Obamacare program on verge of collapse as congressional uncertainty takes its toll,"Not long ago, the state exchange had 4 insurers and appeared robust. Then, a domino effect began."
5/3/17,Emmanuel Macron is 39 and his wife is 64. French women say it‰ó»s about time.,C‰ó»est la vie! This presidential candidate is breaking the mold of French politics.
5/3/17,"FBI director says he feels ‰óÖmildly nauseous‰ó» about possibility he affected election, but has no regrets","‰óìLordy, has this been difficult,‰óù says James Comey of the fallout from his Clinton decision."
5/3/17,Colbert finally responds to #FireColbert backlash: ‰óÖI would do it again‰ó»,The ‰óìLate Show‰óù host made an oral-sex joke on Monday about President Trump and Russian President Vladimir Putin.
5/3/17,Trump to sign executive order making it easier for churches to support political candidates,The order is also expected to address an Obama administration mandate that religious employers provide contraception services as part of health plans.
5/3/17,House votes to approve roughly $1.1 trillion spending bill to keep government funded through September,Some House Republicans are already looking ahead to the fiscal year that begins in October as a chance to demand new defense spending and exact greater concessions from Democrats in the next round of spending talks.
5/3/17,Theresa May says E.U. is interfering in British election,Tensions between the continent and Britain over the looming Brexit talks have ratcheted up this week.
5/3/17,Woman featured in Ivanka Trump‰ó»s new book reacts: ‰óÖDon‰ó»t use my story‰ó»,The first daughter's new self-help guide for working women drew mixed reactions from some of the role models featured in the book.
5/3/17,Analysis | Is this Jimmy Kimmel‰ó»s defining moment?,His emotional health-care plea has made him the late-night comic in 2017 who's had the most obvious impact on a serious political conversation.
5/3/17,Le Pen and Macron clash in crucial French election debate,The presidential candidates traded insults in a fiery TV debate at the climax of a bitter campaign.
5/3/17,Local elections: Voters set to head for the polls,"A total of 4,851 council seats are up for grabs, with mayors being elected in some areas."
5/3/17,Killed pensioner lay undiscovered under car for nine days,"The pensioner was crushed to death and lay undiscovered over Christmas, an inquest hears."
5/3/17,Deadline to dig out old paper Œ£5 notes,Shops may refuse the Bank of England fiver from Saturday as it ceases to be legal tender.
5/3/17,Man arrested in Cambodia child abuse probe,Police in Phnom Penh have identified the suspect as 68-year-old Clive Cressy.
5/3/17,Damon Smith guilty of planting ball-bearing Tube bomb,"Damon Smith could have caused ""maximum damage"" had his shrapnel-filled device exploded."
5/3/17,Syria 'gas attack' victim: 'I can't sleep',A victim of the suspected Sarin gas attack in Khan Sheikhoun returns to the scene of the strike.
5/3/17,Are Britons falling out of love with booze?,"The number of people consuming alcohol is falling, but drinking still remains high among some age groups."
5/3/17,Cairns mother not 'criminally responsible' for killing eight children,A woman who fatally stabbed her seven children and niece will remain in mental health facilities indefinitely after a Queensland court rules she is of unsound mind.
5/3/17,Australia's health system 'failing' patients with eating disorders,Families of anorexia patients say the Australian health system is failing patients with eating disorders.
5/3/17,'Invest in journalism': Fairfax Media staff message to management,"Amid an unprecedented week-long strike by Fairfax Media staff over heavy cuts to editorial jobs, journalists are sending a clear message to management: it's time to invest in journalism."
5/3/17,"France is a nation divided, angry and ready to pick a new president",A road trip from the picturesque countryside in northern France to the suburban sprawl of metropolitan Paris reveals the reasons voters feel mainstream politicians have failed them.
5/3/17,"FBI director says he feels ‰óÖmildly nauseous‰ó» about possibility he affected election, but has no regrets","‰óìLordy, has this been difficult,‰óù says James Comey of the fallout from his Clinton decision."
5/3/17,The Latest: French debate features insults to bitter end,The Latest on France‰ó»s presidential election (all times local):
5/3/17,Trump to sign executive order making it easier for churches to support political candidates,The order is also expected to address an Obama administration mandate that religious employers provide contraception services as part of health plans.
5/3/17,Analysis | Taiwan moved up six spots on this year‰ó»s World Press Freedom Index. Here‰ó»s why that‰ó»s troubling.,"Taiwan ranks highest in Asia for press freedom, followed by South Korea and Mongolia."
5/3/17,Reflections on World Press Freedom Day,"This year‰ó»s theme for the 2017 World Press Freedom Day ‰óìCritical Minds for Critical Times: Media‰ó»s role in advancing peaceful, just and inclusive societies‰óù is one of the most important days honouring press freedom.Inevitably, the impact of media has the power to transform societies through enlightenment and active citizenry."
5/3/17,"On World Press Freedom Day, Mexico Is Still Failing Its Journalists in Face of Deadly Violence: Report",A press freedom group blasted the Mexican state for its failure to end impunity for violence against journalists.
5/3/17,Palestinian Journalists Tear Gassed Demonstrating on World Press Freedom Day,"<p>During the Israeli state crackdown, journalists Ashraf al-Nibali and Amin Alariya were detained.</p>"
5/3/17,Fed sees economic slowdown as temporary,
5/3/17,China wields power with boycott diplomacy,
5/3/17,Advertisers‰ó» appetite lifts Facebook earnings,
5/3/17,Musk predicts Tesla will overtake Apple one day,
5/3/17,Le Pen harries Macron in hostile French TV debate,
5/3/17,Apple makes $1bn jobs investment in Trump‰ó»s America,
5/3/17,Thug Nation: Venezuela‰ó»s broken revolution,
5/3/17,Wilbur Ross demands results after ‰óÖendless‰ó» dialogue,
5/3/17,US and China‰ó»s competing visions for global trade,
5/3/17,Comey defends handling of political investigations,
5/3/17,GOP Sets Health Bill Vote Thursday Amid Doubts About Count,"House Republicans plan to vote Thursday on their long-stalled Obamacare repeal measure, setting up a high-stakes test given the continuing doubts about whether they have enough votes to guarantee passage."
5/3/17,Trump Poised to Ease Rules on Religious Groups in Politics,"President Donald Trump will take executive action Thursday to give churches and religious groups greater leeway to engage in politics without risking their tax-exempt status, according to a senior White House official."
5/3/17,Armored Car Hits Crowd as Venezuela Riots Leave 161 Injured,A Venezuelan national guard armored vehicle careened into a crowd of anti-government demonstrators in Caracas on a day of furious protests that left at least 161 people injured.
5/3/17,BofA's Moynihan Says Breaking Up Banks Would Hurt U.S. Interests,Bank of America Corp. Chief Executive Officer Brian Moynihan said the Trump administration would harm U.S. businesses and undermine the financial system if it were to revive a Depression-era law separating consumer and investment banking.
5/3/17,Tesla Assures Model 3 on Time as Musk's Cash Burn Continues,"Tesla Inc. assured investors its highly anticipated Model 3 sedan is on track to begin production, mitigating concerns that the carmaker led by Elon Musk is burning through more cash to bring the vehicle to market."
5/3/17,Apple Makes $1 Billion Commitment Toward More U.S. Manufacturing Jobs,"San Francisco (AP) -- Apple is getting more aggressive about emphasizing its role in the U.S. economy, apparently hoping to counter recurring criticism over its reliance on overseas factories."
5/3/17,Sting Lists Condo at NYC's 15 Central Park West for $56 Million,"How much is a rock star‰ó»s Manhattan condo worth after nine years of ownership? For Sting, the answer is more than double its original price."
5/3/17,"Rich Families Go Solo on Deals, Moving Away From Private Equity","Family offices, which manage the financial and personal affairs of the wealthy, are increasingly taking stakes in companies and committing staff to such efforts rather than investing in private-equity funds."
5/3/17,Google Warns of Phishing Scam That Impersonates Google Docs,San Francisco (AP) -- Google is warning users to beware of a phishing scam spread by a fraudulent invitation to share a Google Doc.
5/3/17,Ross Says TPP Could Form Starting Point for U.S. on Nafta Talks,
5/3/17,Cell-free biotech will make for better products,A new type of biological engineering should speed up innovation
5/3/17,Hamas announces a new policy platform,The Islamist group is trying to convince the world that it could come to terms with Israel
5/3/17,Euro-area GDP growth outpaces America‰ó»s,First-quarter figures probably overstate the gap between the two economies
5/3/17,Why the war on poverty is about to get harder,"The world has been remarkably successful at eliminating poverty, but progress is slowing"
5/3/17,"The Los Angeles riots, 25 years on",Five new documentaries and a one-man show reflect on the Rodney King case and the violence that ensued
5/3/17,Congress is right to be upset with America‰ó»s airlines,"But its focus is too narrow: a lack of competition, not bag charges, is the problem"
5/3/17,Car registrations in Europe overtake those in America,"With a sharp increase in car registrations in March, the European market is moving ahead"
5/3/17,The odds are on May in June,Gambling markets are giving the Labour opposition no chance
5/3/17,U.S. House to Vote Thursday on Health-Care Bill,"The House vote on the Republican bill to replace most of the Affordable Care Act is a show of confidence by GOP leaders, who have struggled for weeks to secure the votes."
5/3/17,House Passes $1.1 Trillion Spending Bill That Excludes Some Trump Priorities,"The House passed a $1.1 trillion bill to fund the government through Sept. 30, a big step toward avoiding a government shutdown on Saturday."
5/3/17,James Comey Defends Handling of Clinton Email Investigation,"FBI Director James Comey, testifying before the Senate Judiciary Committee, defended his decision to alert Congress about a reopened investigation into Hillary Clinton‰ó»s email use less than two weeks before the presidential election, but acknowledged that it made him ‰óìmildly nauseous‰óù to think it might have affected voting."
5/3/17,Trump to Ease Restrictions on Religious Groups,The president is expected to sign orders that would roll back restrictions on political activity by houses of worship and begin the process of setting new guidelines for how federal agencies accommodate religious beliefs.
5/3/17,"Facebook Revenue Surges, Fueled by Mobile","Facebook continues to sweep digital advertising, alongside rival Google, despite unrest among marketers about how their advertising is handled."
5/3/17,Puerto Rico Skids Into Bankruptcy After Years of Economic Distress,"Puerto Rico was placed under court protection on Wednesday in what amounts to the largest-ever U.S. municipal bankruptcy, a stark illustration of the depth of the economic crisis afflicting a U.S. territory with more than three million inhabitants."
5/3/17,"Fed Sees Growth Rebounding, Remains on Track for Two More Rate Rises in 2017","The Federal Reserve held short-term interest rates steady and offered little indication that recent softness in economic data would alter its plans to proceed with gradual interest rate increases this year. Following a two-day policy meeting, officials unanimously held their benchmark rate steady in a range between 0.75% and 1%, while noting in a statement that slow growth earlier this year was ‰óìlikely to be transitory.‰óù"
5/3/17,Obama Unveils Design for Presidential Center in Chicago,"Former President Barack ObamaŒæunveiled plans for his presidential center in the city‰ó»s historic Jackson Park, aiming to spur development in the surrounding neighborhood on the city‰ó»s violence-plagued South Side."
5/3/17,Musk Says Tesla on Track to Meet Model 3 Production Goal,"With just weeks left for Tesla Inc. to meet his tight production deadline for its first mass-market vehicle, Chief Executive Elon Musk sounded confident the goal will be met."
5/3/17,What Caused an Epic Meltdown at Delta,"The airline‰ó»s internal investigation blames jammed phone lines for cascading problems. After pilots and crews got busy signals, they didn‰ó»t know where to go. The Middle Seat has the changes to come before the summer."
5/3/17,White House responds to Kimmel's monologue,"White House Press Secretary Sean Spicer said Wednesday: ""We share that concern"""
5/3/17,Stephen Colbert responds to #FireColbert backlash,"Stephen Colbert had a lot to say about President Trump on Monday night, which led to an online backlash. On Wednesday night, he responded to that backlash."
5/3/17,Rice declines Senate request to testify on hacking,"Susan Rice, President Barack Obama's former national security adviser, on Wednesday declined Sen. Lindsey Graham's request to participate in a judiciary subcommittee hearing next week on Russian interference in the US election, CNN has learned."
5/3/17,10 takeaways from Comey's Senate hearing,"FBI Director James Comey addressed senators for four hours Wednesday, giving testimony to the Senate judiciary committee mostly related to Russia's meddling in the US election last year."
5/3/17,Major phishing attack targets Google Docs users,It's unclear how many people were targeted in a phishing attack that targeted Google Doc users.
5/3/17,US-Canadian couple found strangled in sugar cane field,The killing in Belize of a US Marine Corps veteran and his Canadian girlfriend has left their friends and families struggling with an awful question: How could this happen?
5/3/17,Jimmy Kimmel‰ó»s Emotional Monologue: His New Son‰ó»s Heart Condition,The host of ‰óìLive!‰óù revealed that he was off last week because his wife had given birth to a son. Then he told a frightening story.
5/3/17,Ivanka Trump Has the President‰ó»s Ear. Here‰ó»s Her Agenda.,The first daughter has the president‰ó»s trust and a widening portfolio. So what will she do with it?
5/3/17,G.O.P. Eyes $8 Billion Addition to Win a Crucial Vote to the Latest Health Bill,Representative Fred Upton of Michigan said he wants more money to protect people with pre-existing medical conditions endangered by the latest health care repeal bill.
5/3/17,Children Taken From Maryland Couple After YouTube ‰óÖPrank‰ó» Videos,A couple could lose two of their children after critics condemned the videos and accused the parents of abuse.
5/3/17,"Trump, in Wake of Deal to Avoid a Shutdown Now, Calls for One Later","In two Twitter posts, the president appeared to defend a spending package that Congress is considering that fails to accomplish many of his goals."
5/3/17,"Reviewing the Met Gala: The Good, the Avant-Garde, the Absurd",What happens when a dress code collides with one of the most-watched brand-marketing events of the year?
5/3/17,U.S. Antimissile System Goes Live in South Korea,"The Thaad system, deployed to counter North Korea‰ó»s missile threats, has angered China and become a contentious issue in South Korea‰ó»s presidential race."
5/3/17,"Republicans plan health-care vote on Thursday, capping weeks of fits and starts","The flagging Republican effort to reshape the nation‰ó»s health-care system picked up steam Wednesday, as GOP leaders tried to address concerns about people with preexisting medical conditions."
5/3/17,Iowa Obamacare program on verge of collapse as congressional uncertainty takes its toll,"Not long ago, the state exchange had 4 insurers and appeared robust. Then, a domino effect began."
5/3/17,Emmanuel Macron is 39 and his wife is 64. French women say it‰ó»s about time.,C‰ó»est la vie! This presidential candidate is breaking the mold of French politics.
5/3/17,"FBI director says he feels ‰óÖmildly nauseous‰ó» about possibility he affected election, but has no regrets","‰óìLordy, has this been difficult,‰óù says James Comey of the fallout from his Clinton decision."
5/3/17,Colbert finally responds to #FireColbert backlash: ‰óÖI would do it again‰ó»,The ‰óìLate Show‰óù host made an oral-sex joke on Monday about President Trump and Russian President Vladimir Putin.
5/3/17,Trump to sign executive order making it easier for churches to support political candidates,The order is also expected to address an Obama administration mandate that religious employers provide contraception services as part of health plans.
5/3/17,House votes to approve roughly $1.1 trillion spending bill to keep government funded through September,Some House Republicans are already looking ahead to the fiscal year that begins in October as a chance to demand new defense spending and exact greater concessions from Democrats in the next round of spending talks.
5/3/17,Theresa May says E.U. is interfering in British election,Tensions between the continent and Britain over the looming Brexit talks have ratcheted up this week.
5/3/17,Woman featured in Ivanka Trump‰ó»s new book reacts: ‰óÖDon‰ó»t use my story‰ó»,The first daughter's new self-help guide for working women drew mixed reactions from some of the role models featured in the book.
5/3/17,Analysis | Is this Jimmy Kimmel‰ó»s defining moment?,His emotional health-care plea has made him the late-night comic in 2017 who's had the most obvious impact on a serious political conversation.
5/3/17,Le Pen and Macron clash in crucial French election debate,The presidential candidates traded insults in a fiery TV debate at the climax of a bitter campaign.
5/3/17,Local elections: Voters set to head for the polls,"A total of 4,851 council seats are up for grabs, with mayors being elected in some areas."
5/3/17,Killed pensioner lay undiscovered under car for nine days,"The pensioner was crushed to death and lay undiscovered over Christmas, an inquest hears."
5/3/17,Deadline to dig out old paper Œ£5 notes,Shops may refuse the Bank of England fiver from Saturday as it ceases to be legal tender.
5/3/17,Man arrested in Cambodia child abuse probe,Police in Phnom Penh have identified the suspect as 68-year-old Clive Cressy.
5/3/17,Damon Smith guilty of planting ball-bearing Tube bomb,"Damon Smith could have caused ""maximum damage"" had his shrapnel-filled device exploded."
5/3/17,Syria 'gas attack' victim: 'I can't sleep',A victim of the suspected Sarin gas attack in Khan Sheikhoun returns to the scene of the strike.
5/3/17,Are Britons falling out of love with booze?,"The number of people consuming alcohol is falling, but drinking still remains high among some age groups."
5/3/17,Cairns mother not 'criminally responsible' for killing eight children,A woman who fatally stabbed her seven children and niece will remain in mental health facilities indefinitely after a Queensland court rules she is of unsound mind.
5/3/17,Australia's health system 'failing' patients with eating disorders,Families of anorexia patients say the Australian health system is failing patients with eating disorders.
5/3/17,'Invest in journalism': Fairfax Media staff message to management,"Amid an unprecedented week-long strike by Fairfax Media staff over heavy cuts to editorial jobs, journalists are sending a clear message to management: it's time to invest in journalism."
5/3/17,"France is a nation divided, angry and ready to pick a new president",A road trip from the picturesque countryside in northern France to the suburban sprawl of metropolitan Paris reveals the reasons voters feel mainstream politicians have failed them.
5/3/17,"FBI director says he feels ‰óÖmildly nauseous‰ó» about possibility he affected election, but has no regrets","‰óìLordy, has this been difficult,‰óù says James Comey of the fallout from his Clinton decision."
5/3/17,The Latest: French debate features insults to bitter end,The Latest on France‰ó»s presidential election (all times local):
5/3/17,Trump to sign executive order making it easier for churches to support political candidates,The order is also expected to address an Obama administration mandate that religious employers provide contraception services as part of health plans.
5/3/17,Analysis | Taiwan moved up six spots on this year‰ó»s World Press Freedom Index. Here‰ó»s why that‰ó»s troubling.,"Taiwan ranks highest in Asia for press freedom, followed by South Korea and Mongolia."
5/3/17,Reflections on World Press Freedom Day,"This year‰ó»s theme for the 2017 World Press Freedom Day ‰óìCritical Minds for Critical Times: Media‰ó»s role in advancing peaceful, just and inclusive societies‰óù is one of the most important days honouring press freedom.Inevitably, the impact of media has the power to transform societies through enlightenment and active citizenry."
5/3/17,"On World Press Freedom Day, Mexico Is Still Failing Its Journalists in Face of Deadly Violence: Report",A press freedom group blasted the Mexican state for its failure to end impunity for violence against journalists.
5/3/17,Palestinian Journalists Tear Gassed Demonstrating on World Press Freedom Day,"<p>During the Israeli state crackdown, journalists Ashraf al-Nibali and Amin Alariya were detained.</p>"
5/3/17,Fed sees economic slowdown as temporary,
5/3/17,China wields power with boycott diplomacy,
5/3/17,Advertisers‰ó» appetite lifts Facebook earnings,
5/4/17,House to vote Thursday on Obamacare repeal bill,"""We have enough votes. It'll pass. It's a good bill,"" said Majority Leader Kevin McCarthy"
5/4/17,Congressman describes key health care meeting with President,"President Donald Trump seemed frustrated going into Wednesday's meeting with GOP lawmakers to discuss the new health care bill,  Rep. Michael Burgess said."
5/4/17,Spicer pressed on pre-existing conditions - CNN Video,White House Press Secretary Sean Spicer tells CNN's Jim Acosta that the next health care bill will keep coverage for pre-existing conditions.
5/4/17,James Comey ‰óÖMildly Nauseous‰ó» Over Idea He Swayed the Election,The F.B.I. director spoke publicly for the first time about his decisions about the Hillary Clinton email inquiry in the days before the election.
5/4/17,Crucial House vote on Obamacare repeal bill,US Republicans say they have enough votes for their healthcare reform bill to clear the first hurdle.
5/4/17,Facebook nears two billion monthly users,"Facebook's profits jump, with a quarter of the world's population using the social network each month."
5/4/17,What drove a mother to kill eight kids?,Raina Thaiday's schizophrenia and mental health issues went undiagnosed for years until it culminated in the violent killing of her seven children and niece.
5/4/17,Macron and Le Pen trade blows in acrimonious final face-off,French presidential candidates Emmanuel Macron and Marine Le Pen face off in a live television debate just days before Sunday's final vote.
5/4/17,"A glimpse of the brutal, bizarre world where Sainsbury is being held","Known for notoriously harsh conditions and unthinkable levels of overcrowding, life behind bars in Colombian prisons is about as bad as it gets."
5/4/17,"For teachers, there are bigger problems in our classrooms than Gonski",Teachers know debates over Gonski are a distraction from the bigger problems in Australian education: teacher burnout and student wellbeing.
5/4/17,Morrison scuttles bid to shift BHP listing to London,US investor plan to shift BHP's primary listing to London is deemed illegal by Treasurer Scott Morrison.
5/4/17,Steve Smith collides with Stokes in brutally botched IPL catch,Australia skipper Steve Smith barrels into English teammate Ben Stokes as the Pune pair try to take a catch in the IPL.
5/4/17,"With $8 Billion Deal on Health Bill, House G.O.P. Leader Says ‰óÖWe Have Enough Votes‰ó»","A vote was scheduled for Thursday, and the majority leader sounded confident about its chances, as critics called the added funding inadequate."
5/4/17,Obamas unveil design of presidential center in Chicago,"The plan calls for a campus of three buildings highlighted by an eye-catching museum, whose height and splaying walls would make a bold architectural statement."
5/4/17,Email Attack Hits Google: What to Do if You Clicked,"Recipients who clicked on the email and followed its instructions probably gave spammers access to their contact lists, letting them send more email."
5/4/17,House to vote Thursday on Obamacare repeal bill,"""We have enough votes. It'll pass. It's a good bill,"" said Majority Leader Kevin McCarthy"
5/4/17,Congressman describes key health care meeting with President,"President Donald Trump seemed frustrated going into Wednesday's meeting with GOP lawmakers to discuss the new health care bill,  Rep. Michael Burgess said."
5/4/17,Spicer pressed on pre-existing conditions - CNN Video,White House Press Secretary Sean Spicer tells CNN's Jim Acosta that the next health care bill will keep coverage for pre-existing conditions.
